index,Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID
4999,BALLARD LANDMARK INN,BALLARD LANDMARK INN,05/13/2013,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,5,Satisfactory,False,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0077514,DAK0UAMEY,IVK59QXCD
5000,BALLARD LANDMARK INN,BALLARD LANDMARK INN,02/21/2013,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077514,DA2417194,
5001,BALLARD LANDMARK INN,BALLARD LANDMARK INN,10/25/2012,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Consultation/Education - Field,0,Complete,False,,,0,PR0077514,DA2383723,
5002,BALLARD LANDMARK INN,BALLARD LANDMARK INN,07/13/2012,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,15,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored",5,PR0077514,DA2351674,IV5586251
5003,BALLARD LANDMARK INN,BALLARD LANDMARK INN,07/13/2012,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,15,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0077514,DA2351674,IV5586246
5004,BALLARD LANDMARK INN,BALLARD LANDMARK INN,04/03/2012,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,13,Unsatisfactory,False,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0077514,DA2321188,IV5146900
5005,BALLARD LANDMARK INN,BALLARD LANDMARK INN,04/03/2012,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,13,Unsatisfactory,False,red,"2500 - Toxic substances properly identified,...",10,PR0077514,DA2321188,IV5146885
5006,BALLARD LANDMARK INN,BALLARD LANDMARK INN,10/21/2011,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Consultation/Education - Field,0,Complete,False,,,0,PR0077514,DA2273648,
5007,BALLARD LANDMARK INN,BALLARD LANDMARK INN,05/16/2011,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077514,DA2221659,
5008,BALLARD LANDMARK INN,BALLARD LANDMARK INN,02/10/2011,Seating 51-150 - Risk Category III,5433 LEARY AVE NW,SEATTLE,98107,(206) 728-0935,-122.3834160403,47.6672574745,BALLARD LANDMARK INN,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077514,DA2193240,
5009,BALLARD LOFT,BALLARD LOFT,11/21/2014,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,15,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0077084,DAIZ2AFK0,IVPNXC0QI
5010,BALLARD LOFT,BALLARD LOFT,11/21/2014,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,15,Unsatisfactory,False,red,2300 - Proper Consumer Advisory posted for raw ...,5,PR0077084,DAIZ2AFK0,IVTNJSTRV
5011,BALLARD LOFT,BALLARD LOFT,09/03/2014,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0077084,DAXNAIBZP,IVHWWXR3W
5012,BALLARD LOFT,BALLARD LOFT,09/03/2014,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0077084,DAXNAIBZP,IVBAHZGDE
5013,BALLARD LOFT,BALLARD LOFT,05/23/2014,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Consultation/Education - Field,0,Complete,False,,,0,PR0077084,DADVYCVWN,
5014,BALLARD LOFT,BALLARD LOFT,12/12/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Consultation/Education - Field,0,Complete,False,,,0,PR0077084,DAO4M3M8G,
5015,BALLARD LOFT,BALLARD LOFT,07/16/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0077084,DA2447849,IV6742348
5016,BALLARD LOFT,BALLARD LOFT,07/16/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,1200 - Proper shellstock ID; wild mushroom ID;  parasite destruction procedures for fish,5,PR0077084,DA2447849,IV6742385
5017,BALLARD LOFT,BALLARD LOFT,07/16/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,"2500 - Toxic substances properly identified,...",10,PR0077084,DA2447849,IV6742344
5018,BALLARD LOFT,BALLARD LOFT,02/20/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0077084,DA2417523,IV6598773
5019,BALLARD LOFT,BALLARD LOFT,02/20/2013,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,1400 - Raw meats below and away from RTE food,5,PR0077084,DA2417523,IV6598793
5020,BALLARD LOFT,BALLARD LOFT,11/05/2012,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Consultation/Education - Field,0,Complete,False,,,0,PR0077084,DA2387492,
5021,BALLARD LOFT,BALLARD LOFT,04/30/2012,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,1400 - Raw meats below and away from RTE food,5,PR0077084,DA2329325,IV5278520
5022,BALLARD LOFT,BALLARD LOFT,04/30/2012,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,1200 - Proper shellfish identification; proper parasit...,5,PR0077084,DA2329325,IV5278549
5023,BALLARD LOFT,BALLARD LOFT,01/25/2012,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,5,Unsatisfactory,False,red,1400 - Raw meats below and away from RTE food,5,PR0077084,DA2299968,IV4661196
5024,BALLARD LOFT,BALLARD LOFT,09/20/2011,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Consultation/Education - Field,0,Complete,False,,,0,PR0077084,DA2263386,
5025,BALLARD LOFT,BALLARD LOFT,06/13/2011,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,5,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0077084,DA2229760,IV3612325
5026,BALLARD LOFT,BALLARD LOFT,03/09/2011,Seating 51-150 - Risk Category III,5105 BALLARD AVE NW ,SEATTLE,98107,,-122.3813558785,47.6644771199,BALLARD LOFT,Routine Inspection/Field Review,5,Unsatisfactory,False,red,1400 - Raw meats below and away from RTE food,5,PR0077084,DA2201446,IV3203776
5027,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,09/25/2014,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0068016,DAZIUH2OJ,IVUXRXB8T
5028,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,05/30/2014,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Consultation/Education - Field,0,Complete,False,,,0,PR0068016,DAZ7JCGCW,
5029,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,01/02/2014,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,0,Complete,False,,,0,PR0068016,DAAWA3NJP,
5030,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,10/11/2013,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Consultation/Education - Field,0,Complete,False,,,0,PR0068016,DARAQAI8K,
5031,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,03/29/2013,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,15,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored",5,PR0068016,DAOH1EH4Z,IV7G7FN6N
5032,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,03/29/2013,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,15,Unsatisfactory,False,red,"2500 - Toxic substances properly identified,...",10,PR0068016,DAOH1EH4Z,IVRHWAEGI
5033,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,01/04/2013,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0068016,DA2403391,IV6366206
5034,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,10/04/2012,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Consultation/Education - Field,0,Complete,False,,,0,PR0068016,DA2377320,
5035,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,06/06/2012,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0068016,DA2340445,
5036,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,03/16/2012,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0068016,DA2316349,IV5061401
5037,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,10/04/2011,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Consultation/Education - Field,0,Complete,False,,,0,PR0068016,DA2268522,
5038,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,03/29/2011,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,5,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0068016,DA2206907,IV3305912
5039,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,01/20/2011,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,10,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored",5,PR0068016,DA2187277,IV2926641
5040,BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,01/20/2011,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0068016,DA2187277,IV2926622
5041,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,02/04/2015,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,15,Satisfactory,False,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0001474,DAUIBYAEJ,IVLABWTAQ
5042,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,02/04/2015,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,15,Satisfactory,False,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0001474,DAUIBYAEJ,IV5BTCGIW
5043,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,02/04/2015,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,15,Satisfactory,False,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0001474,DAUIBYAEJ,IV36IFYSP
5044,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,10/14/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Return Inspection,13,Unsatisfactory,False,blue,3700 - In-use utensils properly stored,3,PR0001474,DASMGTAW0,IVT4YEISJ
5045,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,10/14/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Return Inspection,13,Unsatisfactory,False,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0001474,DASMGTAW0,IVDHK59HA
5046,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,10/14/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Return Inspection,13,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0001474,DASMGTAW0,IVNBSNV83
5047,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0001474,DACLJC1FK,IVOL4E1N6
5048,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0001474,DACLJC1FK,IV0JN8NYI
5049,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,blue,3700 - In-use utensils properly stored,3,PR0001474,DACLJC1FK,IVOZ7RPQU
5050,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,1900 - No room temperature storage; proper use of time...,25,PR0001474,DACLJC1FK,IVRMPJGK0
5051,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,"1100 - Proper disposition of returned, previously served, unsafe, or contaminated food",10,PR0001474,DACLJC1FK,IVBLUPOLJ
5052,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0001474,DACLJC1FK,IVIWNDVX2
5053,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,0500 - Proper barriers used to prevent bare hand contact with ready to eat foods.,25,PR0001474,DACLJC1FK,IVQKQLUD0
5054,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0001474,DACLJC1FK,IVA0KFXCZ
5055,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,09/26/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,113,Unsatisfactory,False,red,0400 - Hands washed as required,25,PR0001474,DACLJC1FK,IVUYRQDTL
5056,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,07/17/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,False,red,1900 - No room temperature storage; proper use of time...,25,PR0001474,DAEASALMS,IVU1W93DN
5057,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,07/17/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,False,red,1500 - Proper handling of pooled eggs,5,PR0001474,DAEASALMS,IVCFFMKMX
5058,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,03/29/2014,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Consultation/Education - Field,0,Complete,False,,,0,PR0001474,DAY5AGOFY,
5059,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,12/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Consultation/Education - Field,0,Complete,False,,,0,PR0001474,DARGYKICH,
5060,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,3700 - In-use utensils properly stored,3,PR0001474,DA2442304,IV6717857
5061,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0001474,DA2442304,IV6717855
5062,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0001474,DA2442304,IV6717838
5063,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,"3600 - Proper eating, tasting, drinking, or tobacco use",3,PR0001474,DA2442304,IV6717846
5064,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0001474,DA2442304,IV6717852
5065,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0001474,DA2442304,IV6717850
5066,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,blue,"4800 - Physical facilities properly installed,...",2,PR0001474,DA2442304,IV6717830
5067,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,red,0600 - Adequate handwashing facilities,10,PR0001474,DA2442304,IV6717843
5068,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0001474,DA2442304,IV6717841
5069,BALLARD MANDARIN CHINESE RESTAURANT,BALLARD MANDARIN CHINESE RESTAURANT,06/20/2013,Seating 51-150 - Risk Category III,5500 8TH AVE NW ,Seattle,98107,(206) 407-7436,-122.36592817879999,47.6689275545,BALLARD MANDARIN CHINESE RESTAURANT,Routine Inspection/Field Review,51,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0001474,DA2442304,IV6717828
